Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|NRBQ|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson plays with the band NRBQ and their genre is Rock music.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|NRBQ|NRBQ|genre|Country music	Al Anderson plays with the band NRBQ which are exponents of Country music.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|NRBQ|NRBQ|genre|Country music	Al Anderson plays with the band NRBQ whose genre is country music.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|NRBQ|NRBQ|genre|Country music	Al Anderson plays with the band NRBQ whose musical genre is country music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|The Wildweeds|Al Anderson (NRBQ band)|genre|Country music	Al Anderson from the NRBQ band was a member of The Wildweeds and uses the musical genre, country music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|The Wildweeds|Al Anderson (NRBQ band)|genre|Country music	Al Anderson, who performs Country music, was in the band NRBQ and one played with The Wildweeds.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|The Wildweeds|Al Anderson (NRBQ band)|genre|Country music	Al Anderson of NRBQ plays country music and was a member of The Wildweeds.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|The Wildweeds|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson is a rock musician from the NRBQ band. He was once a member of The Wildweeds.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|The Wildweeds|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson of the NRBQ band whose genre is Rock music, played once with The Wildweeds.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|associatedBand/associatedMusicalArtist|The Wildweeds|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson, a member of the band NRBQ, performs rock music and was a member of The Wildweeds.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|birthPlace|United States|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut, United States	Al Anderson, of the band NRBQ was born in Windsor, Connecticut, United States.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|birthPlace|United States|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut, United States	NRBQ band member Al Anderson was born in Windsor, Connecticut, United States.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|birthPlace|United States|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut, United States	Al Anderson was born in Windsor, Connecticut, United States and is part of the band NRBQ.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut, United States	Al Anderson who is a member of NRBQ band, was born in Windsor, Connecticut, United States.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut, United States	Al Anderson, part of the NRBQ band, was born in Windsor, Connecticut, in the United States.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut|Al Anderson (NRBQ band)|birthPlace|Windsor, Connecticut, United States	Al Anderson, from NRBQ, was born in Windsor, Connecticut, United States.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|genre|Country music|Country music|stylisticOrigin|Blues	Al Anderson of NRBQ plays country music which originated from blues music.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|genre|Country music|Country music|stylisticOrigin|Blues	Country music has its origins in the blues and one of its performers is Al Anderson of NRBQ.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|genre|Country music|Country music|stylisticOrigin|Blues	Country music, originating from blues music, is performed by Al Anderson (NRBQ band).
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|genre|Rock music|Rock music|stylisticOrigin|Blues	Al Anderson plays rock music which has its origins in Blues.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|genre|Rock music|Rock music|stylisticOrigin|Blues	Al Anderson plays rock music, which originated from blues music.
Artist|(X (X (X)))|chain|2|Al Anderson (NRBQ band)|genre|Rock music|Rock music|stylisticOrigin|Blues	Al Anderson is a member of the band NRBQ that performs rock music, which has its stylistic origins in the Blues.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Guitar|Al Anderson (NRBQ band)|genre|Country music	Al Anderson performs country music with the NRBQ band. He plays the guitar.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Guitar|Al Anderson (NRBQ band)|genre|Country music	Al Anderson of NRBQ plays country music and the guitar.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Guitar|Al Anderson (NRBQ band)|genre|Country music	Country music guitar player AI Anderson is part of the band NRBQ.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Guitar|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson, a member of the band NRBQ, performs rock music and plays the guitar.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Guitar|Al Anderson (NRBQ band)|genre|Rock music	Rock musician and guitarist Al Anderson is with the band NRBQ.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Guitar|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson is a guitarist for NRBQ, a band which performs rock music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Singing|Al Anderson (NRBQ band)|genre|Country music	Al Anderson from the band, NRBQ, is a singer and his musical genre is country music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Singing|Al Anderson (NRBQ band)|genre|Country music	Al Anderson is a singer in the band NRBQ and his musical genre is country music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Singing|Al Anderson (NRBQ band)|genre|Country music	Al Anderson is a singer with the country music band NRBQ.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Singing|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson from the band, NRBQ, is a singer whose genre is rock music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Singing|Al Anderson (NRBQ band)|genre|Rock music	Al Anderson is a singer for the band NRBQ and their genre is Rock music.
Artist|(X (X) (X))|sibling|2|Al Anderson (NRBQ band)|instrument|Singing|Al Anderson (NRBQ band)|genre|Rock music	NRBQ singer Al Anderson plays music in the rock genre.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|Coatbridge|Alan Frew|background|solo singer	Alan Frew, a solo singer, was born in Coatbridge.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|Coatbridge|Alan Frew|background|solo singer	The solo singer Alan Frews was born in Coatbridge.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|Scotland|Alan Frew|background|solo singer	Scotland born Alan Frew is a solo singer.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|Scotland|Alan Frew|background|solo singer	Alan Frew is a solo singer born in Scotland.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|Scotland|Alan Frew|background|solo singer	Scotland is the birth place of Alan Frew, a solo singer.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|United Kingdom|Alan Frew|background|solo singer	Born in the U.K., Alan Frew has a background as a solo singer.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|United Kingdom|Alan Frew|background|solo singer	Alan Frew, who is a solo singer, was born in the United Kingdom.
Artist|(X (X) (X))|sibling|2|Alan Frew|birthPlace|United Kingdom|Alan Frew|background|solo singer	The solo singer Alan Frews was born in the United Kingdom.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Alternative rock|Alternative rock|musicSubgenre|Christian alternative rock	Alan Frew's musical genre is Alternative rock, which has the sungenre, Christian alternative rock.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Alternative rock|Alternative rock|musicSubgenre|Christian alternative rock	Alan Frew plays Alternative rock and a sub genre of this music is Christian alternative rock.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Alternative rock|Alternative rock|musicSubgenre|Christian alternative rock	Alan Frew performs alternative rock music which has a subgenre known as Christian alternative rock.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Rock music|Rock music|stylisticOrigin|Blues	Alan Frews' musical genre is rock music which originated from blues music.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Rock music|Rock music|stylisticOrigin|Blues	Alan Frew performs rock music, a genre that has the blues as its stylistic origin.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Rock music|Rock music|stylisticOrigin|Blues	Blues is the origin of Rock music, the style of musician Alan Frew.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Rock music|Rock music|stylisticOrigin|Folk music	Alan Frew's genre is rock music which has its stylistic origins in folk music.
Artist|(X (X (X)))|chain|2|Alan Frew|genre|Rock music|Rock music|stylisticOrigin|Folk music	Alan Frew is a performer of rock music, the stylistics of which, originated from folk music.
Artist|(X (X) (X))|sibling|2|Alan Frew|origin|Canada|Alan Frew|background|solo singer	Solo singer, Alan Frew, comes from Canada.
Artist|(X (X) (X))|sibling|2|Alan Frew|origin|Canada|Alan Frew|background|solo singer	Alan Frew's origins are from Canada and background is that of solo singer.
Artist|(X (X) (X))|sibling|2|Alan Frew|origin|Canada|Alan Frew|background|solo singer	Singer soloist Alan Frew is from Canada.
Artist|(X (X) (X))|sibling|2|Alan Frew|origin|Canada|Alan Frew|origin|Newmarket, Ontario	Newmarket Ontario, which is part of Canada, is where Alan Frew is originally from.
Artist|(X (X) (X))|sibling|2|Alan Frew|origin|Canada|Alan Frew|origin|Newmarket, Ontario	Alan Frew comes from Newmarket, Ontario, in Canada.
Artist|(X (X) (X))|sibling|2|Alan Frew|origin|Canada|Alan Frew|origin|Newmarket, Ontario	Alan Frew if from Newmarket, Ontario, Canada.
Artist|(X (X) (X))|sibling|2|Albennie Jones|background|solo singer|Albennie Jones|genre|Blues	Albennie Jones is a solo singer and played blues music.
Artist|(X (X) (X))|sibling|2|Albennie Jones|background|solo singer|Albennie Jones|genre|Blues	Albennie Jones is a solo singer who plays the Blues.
Artist|(X (X) (X))|sibling|2|Albennie Jones|background|solo singer|Albennie Jones|genre|Blues	Albennie Jones is a solo singer who plays blues music.
Artist|(X (X) (X))|sibling|2|Albennie Jones|birthPlace|United States|Albennie Jones|birthPlace|Errata, Mississippi	Albennie Jones was born in Errata, Mississippi in the United States.
Artist|(X (X) (X))|sibling|2|Albennie Jones|birthPlace|United States|Albennie Jones|birthPlace|Errata, Mississippi	Albennie Jones was born in Errata Mississippi which is in the United States.
Artist|(X (X) (X))|sibling|2|Albennie Jones|birthPlace|United States|Albennie Jones|birthPlace|Errata, Mississippi	Albennie Jones was born in Errata Mississippi in the U.S.A.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Jazz|Albennie Jones|background|solo singer	Albennie Jones, a jazz artist, is a solo singer.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Jazz|Albennie Jones|background|solo singer	Albennie Jones, a jazz artist, has a background as a solo singer.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Jazz|Albennie Jones|background|solo singer	Albennie Jones is a solo singer and performs jazz music.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Jazz|Albennie Jones|birthPlace|United States	Albennie Jones is a jazz artist who was born in the U.S.A.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Jazz|Albennie Jones|birthPlace|United States	Jazz musician, Albennie Jones, was born in the U.S.A.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Jazz|Albennie Jones|birthPlace|United States	American born Albennie Jones is a performer of jazz music.
Artist|(X (X (X)))|chain|2|Albennie Jones|genre|Jazz|Jazz|musicFusionGenre|Afrobeat	Albennie Jones performs jazz music and one type of jazz fusion music is Afrobeat.
Artist|(X (X (X)))|chain|2|Albennie Jones|genre|Jazz|Jazz|musicFusionGenre|Afrobeat	Albennie Jones plays jazz, elements of which are contained in the fusion genre Afrobeat.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Rhythm and blues|Albennie Jones|background|solo singer	Solo singer Albennie Jones plays rhythm and blues.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Rhythm and blues|Albennie Jones|background|solo singer	Albennie Jonesis a solo singer who performs rhythm and blues.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Rhythm and blues|Albennie Jones|background|solo singer	Albennie Jones is a solo singer in the rhythm and blues genre.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Rhythm and blues|Albennie Jones|birthPlace|United States	Born in the United States, Albennie Jones, performs in the rhythm and blues genre.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Rhythm and blues|Albennie Jones|birthPlace|United States	Albennie Jones (born in the United States) performs rhythm and blues music.
Artist|(X (X) (X))|sibling|2|Albennie Jones|genre|Rhythm and blues|Albennie Jones|birthPlace|United States	Albennie Jones, a performer of rhythm and blues, was born in the United States.
Artist|(X (X (X)))|chain|2|Albennie Jones|genre|Rhythm and blues|Rhythm and blues|derivative|Disco	Disco is a derivative of rhythm and blues which is the musical genre of Albennie Jones.
Artist|(X (X (X)))|chain|2|Albennie Jones|genre|Rhythm and blues|Rhythm and blues|derivative|Disco	Disco is a derivative of rhythm and blues, one of the performers of the rhythm and blues genre is, Albennie Jones.
Artist|(X (X (X)))|chain|2|Albennie Jones|genre|Rhythm and blues|Rhythm and blues|derivative|Disco	Albennie Jones is a performer of rhythm and blues which is a music genre which has a disco derivative.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Funk|Aleksandra Kovač|background|solo singer	Aleksandra Kovac is a solo singer and her genre of music is Funk.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Funk|Aleksandra Kovač|background|solo singer	Aleksandra Kovac is an exponent of Funk and a solo singer.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Funk|Aleksandra Kovač|background|solo singer	Aleksandra Kovac is a solo singer who performs funk music.
Artist|(X (X (X)))|chain|2|Aleksandra Kovač|genre|Pop music|Pop music|musicFusionGenre|Disco	Disco is a genre of music that contain elements of other genres such as pop music which is the musical genre of Aleksandra Kovac.
Artist|(X (X (X)))|chain|2|Aleksandra Kovač|genre|Pop music|Pop music|musicFusionGenre|Disco	Aleksandra Kovac is a pop music performer and Disco is a fusion genre of pop music.
Artist|(X (X (X)))|chain|2|Aleksandra Kovač|genre|Pop music|Pop music|musicFusionGenre|Disco	Aleksandra Kovač's musical genre is Pop which is a fusion genre of disco.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Rhythm and blues|Aleksandra Kovač|activeYearsStartYear|1990	Aleksandra Kovac became active in 1990 and uses the musical genre, rhythm and blues.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Rhythm and blues|Aleksandra Kovač|activeYearsStartYear|1990	Aleksandra Kovac, a rhythm and blues artist, started playing in 1990.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Rhythm and blues|Aleksandra Kovač|activeYearsStartYear|1990	Aleksandra Kovač began her musical career in 1990 and her genre is rhythm and blues.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Rhythm and blues|Aleksandra Kovač|background|solo singer	Aleksandra Kovac is a solo singer whose musical genre is rhythm and blues.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Rhythm and blues|Aleksandra Kovač|background|solo singer	Solo singer Aleksandra Kovac is a Rhythm and Blues musician.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Rhythm and blues|Aleksandra Kovač|background|solo singer	Aleksandra Kovac is an exponent of rhythm and blues and a solo singer.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Soul music|Aleksandra Kovač|background|solo singer	Aleksandra Kovac is a solo singer with the genre soul music.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Soul music|Aleksandra Kovač|background|solo singer	Aleksandra Kovac, a solo singer, performs soul music.
Artist|(X (X) (X))|sibling|2|Aleksandra Kovač|genre|Soul music|Aleksandra Kovač|background|solo singer	Aleksandra Kovač, who was once a solo singer, performs soul music.
Artist|(X (X) (X))|sibling|2|Alex Day|associatedBand/associatedMusicalArtist|Chameleon Circuit (band)|Alex Day|associatedBand/associatedMusicalArtist|Charlie McDonnell	Chameleon Circuit member Alex Day has collaborated with artist Charlie McDonnell.
Artist|(X (X) (X))|sibling|2|Alex Day|associatedBand/associatedMusicalArtist|Chameleon Circuit (band)|Alex Day|associatedBand/associatedMusicalArtist|Charlie McDonnell	Alex Day plays with Chameleon Circuit and is associated with Charlie McDonnell.
Artist|(X (X) (X))|sibling|2|Alex Day|associatedBand/associatedMusicalArtist|Chameleon Circuit (band)|Alex Day|associatedBand/associatedMusicalArtist|Charlie McDonnell	Alex Day who is associated with the musical artist Charlie McDonnell, plays with the band Chameleon Circuit.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|Hornchurch|Alex Day|birthPlace|London Borough of Havering	Alex Day was born in Hornchurch, in the London Borough of Havering.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|Hornchurch|Alex Day|birthPlace|London Borough of Havering	Alex Day was born in Hornchurch in the London Borough of Havering.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|United Kingdom|Alex Day|birthPlace|Hornchurch	Alex Day was born in Hornchurch, in the U.K.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|United Kingdom|Alex Day|birthPlace|Hornchurch	Alex Day was born in the Hornchurch, United Kingdom.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|United Kingdom|Alex Day|birthPlace|Hornchurch	Alex Day was born in Hornchurch, United Kingdom.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|United Kingdom|Alex Day|birthPlace|London Borough of Havering	Alex Day was born in the London Borough of Havering in the United Kingdom.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|United Kingdom|Alex Day|birthPlace|London Borough of Havering	Alex Day was born in the London Borough of Havering, United Kingdom.
Artist|(X (X) (X))|sibling|2|Alex Day|birthPlace|United Kingdom|Alex Day|birthPlace|London Borough of Havering	Alex Day was born in the London borough of Havering in the U.K.
Artist|(X (X (X)))|chain|2|Alex Day|genre|Synthpop|Synthpop|derivative|House music	Alex Day performs Synthpop music, a form of House music.
Artist|(X (X (X)))|chain|2|Alex Day|genre|Synthpop|Synthpop|derivative|House music	The musical genre of Alex Day is Synthpop which is derived from house music.
Artist|(X (X (X)))|chain|2|Alex Day|genre|Synthpop|Synthpop|derivative|House music	Alex Day performs Synthpop music which is a musical derivative of house music.
Artist|(X (X (X)))|chain|2|Alex Day|genre|Synthpop|Synthpop|stylisticOrigin|Pop music	Alex Day performs Synthpop music which is a form of pop music.
Artist|(X (X (X)))|chain|2|Alex Day|genre|Synthpop|Synthpop|stylisticOrigin|Pop music	Alex Day uses the Synthpop genre, the stylistic origin ofwhich is pop music.
Artist|(X (X (X)))|chain|2|Alex Day|genre|Synthpop|Synthpop|stylisticOrigin|Pop music	Alex Day uses the Synthpop genre, a form of pop music.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|England|Alfred Garth Jones|birthPlace|Manchester	Alfred Garth Jones was born in Manchester, England.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|England|Alfred Garth Jones|birthPlace|Manchester	The birthplace of Alfred Garth Jones is Manchester, England.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|England|Alfred Garth Jones|birthPlace|Manchester	Alfred Garth Jones was born in Manchester in England.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|England|Alfred Garth Jones|deathPlace|Sidcup	England born Alfred Garth Jones, died in Sidcup.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|England|Alfred Garth Jones|deathPlace|Sidcup	Alfred Garth Jones was born in England and died in Sidcup.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|England|Alfred Garth Jones|deathPlace|Sidcup	Born in England, Alfred Garth Jones died in Sidcup.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|Manchester|Alfred Garth Jones|birthYear|1872	Alfred Garth Jones was born in Manchester, in 1872.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|Manchester|Alfred Garth Jones|birthYear|1872	Alfred Garth Jones was born in 1872 in Manchester.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|Manchester|Alfred Garth Jones|birthYear|1872	Alfred Garth Jones was born in Manchester in 1872.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|Manchester|Alfred Garth Jones|deathPlace|Sidcup	Alfred Garth Jones was born in Manchester and died in Sidcup.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|Manchester|Alfred Garth Jones|deathPlace|Sidcup	Alfred Garth Jones, born in Manchester, died in Sidcup.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|birthPlace|Manchester|Alfred Garth Jones|deathPlace|Sidcup	Alfred Garth Jones was born in Manchester and passed away in Sidcup.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|birthPlace|Manchester|Manchester|leaderName|Labour Party (UK)	The Labour Party is in the majority in Manchester which is the birthplace of Alfred Garth Jones.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|birthPlace|Manchester|Manchester|leaderName|Labour Party (UK)	The United Kingdom's Labour Party is the leader of Manchester, where Alfred Garth Jones was born.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|birthPlace|Manchester|Manchester|leaderName|Labour Party (UK)	Alfred Garth Jones was born in Manchester where the Labour Party is in the majority.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|deathPlace|London|Alfred Garth Jones|birthPlace|England	Alfred Garth Jones was born in England and died in London.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|deathPlace|London|Alfred Garth Jones|birthPlace|Manchester	Born in Manchester, Alfred Garth Jones, died in London.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|deathPlace|London|Alfred Garth Jones|birthPlace|Manchester	Alfred Garth Jones was born in Manchester and he died in London.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|deathPlace|London|Alfred Garth Jones|birthPlace|Manchester	Alfred Garth Jones was born in Manchester and died in London.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|deathPlace|London|Alfred Garth Jones|deathPlace|Sidcup	Alfred Garth Jones died in Sidcup, London.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|deathPlace|London|Alfred Garth Jones|deathPlace|Sidcup	Alfred Garth Jones died in Sidcup, in London.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|deathPlace|London|London|leaderName|Boris Johnson	Alfred Garth Jones died in London where Boris Johnson is its leader.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|deathPlace|London|London|leaderName|Boris Johnson	Alfred Garth Jones died in London, where Boris Johnson is leader.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|deathPlace|London|London|leaderName|Boris Johnson	Alfred Garth Jones died in London, where Boris Johnson is a leader.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|deathPlace|London|London|leaderTitle|European Parliament	Alfred Garth Jones died in London, where the leader is the European Parliament.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|deathPlace|London|London|leaderTitle|European Parliament	Alfred Garth Jones died in London, a place led by the European Parliament.
Artist|(X (X (X)))|chain|2|Alfred Garth Jones|deathPlace|London|London|leaderTitle|European Parliament	Alfred Garth Jones died in London, which is led by the European Parliament.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|professionalField|Illustration|Alfred Garth Jones|birthPlace|Manchester	Alfred Garth Jones was born in Manchester and makes a living as an illustrator.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|professionalField|Illustration|Alfred Garth Jones|birthPlace|Manchester	The birthplace of Alfred Garth Jones is Manchester and he makes a living as an illustrator.
Artist|(X (X) (X))|sibling|2|Alfred Garth Jones|professionalField|Illustration|Alfred Garth Jones|birthPlace|Manchester	Born in Manchester, Alfred Garth Jones, was a professional illustrator.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|birthPlace|Montevideo|Montevideo|leaderName|Daniel Martínez (politician)	Alfredo Zitarrosa was born in Montevideo, a place led by Daniel Martinez.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|birthPlace|Montevideo|Montevideo|leaderName|Daniel Martínez (politician)	Alfredo Zitarrosa was born in Montevideo where the leader is the politician Daniel Martínez.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|birthPlace|Montevideo|Montevideo|leaderName|Daniel Martínez (politician)	The birth place of Alfredo Zitarrosa is Montevideo, where the leader is the politician Daniel Martínez.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|deathPlace|Montevideo|Montevideo|country|Uruguay	Alfredo Zitarrosa died in Montevideo in Uruguay.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|deathPlace|Montevideo|Montevideo|country|Uruguay	Alfredo Zitarrosa died in Montevideo, Uruguay.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|deathPlace|Montevideo|Montevideo|country|Uruguay	Alfredo Zitarrosa died in Montevideo, in Uruguay.
Artist|(X (X) (X))|sibling|2|Alfredo Zitarrosa|genre|Candombe|Alfredo Zitarrosa|background|solo singer	Alfredo Zitarrosa is solo singer and his musical genre is Candombe.
Artist|(X (X) (X))|sibling|2|Alfredo Zitarrosa|genre|Candombe|Alfredo Zitarrosa|background|solo singer	Solo singer Alfredo Zitarrosa plays Candombe music.
Artist|(X (X) (X))|sibling|2|Alfredo Zitarrosa|genre|Candombe|Alfredo Zitarrosa|background|solo singer	Alfredo Zitarrosa's background includes solo singing and his musical genre is Candombe.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|recordLabel|RCA Records|RCA Records|distributingCompany|Legacy Recordings	Alfredo Zitarrosa was signed to the RCA Records label, the distributing company of which, is Legacy Recordings.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|recordLabel|RCA Records|RCA Records|distributingCompany|Legacy Recordings	Alfredo Zitarrosa's record label is RCA Records which is distributed by Legacy Recordings.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|recordLabel|RCA Records|RCA Records|distributingCompany|Legacy Recordings	Alfredo Zitarrosa has a recording label in RCA Records in which Legacy Recordings is the distributing company.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|recordLabel|RCA Records|RCA Records|distributingCompany|Sony Music Entertainment	Alfredo Zitarrosa has a recording label in RCA Records, in which Sony Music Entertainment is the distribution company.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|recordLabel|RCA Records|RCA Records|distributingCompany|Sony Music Entertainment	Alfredo Zitarrosa is signed to RCA Records whose distributor is Sony Music Entertainment.
Artist|(X (X (X)))|chain|2|Alfredo Zitarrosa|recordLabel|RCA Records|RCA Records|distributingCompany|Sony Music Entertainment	Alfredo Zitarrosa was signed to the RCA Records label, the distribution company of which, is Sony Music Entertainment.
