atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||boston||||||||||||||||||one way|||||||||||baltimore||||	what is the cheapest one way fare from boston to baltimore
atis_flight||||||||||||||||||||||||||||||||||||||||weekday||||||san francisco|||||||||||||||||||||||||||||denver||||	weekday flights from san francisco to denver
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||nashville|||||||||||||||||||||||||||||st. louis||||	show me the nonstop flights from nashville to st. louis
atis_flight|||||||sunday||||||||4 pm|before||||||||||||||||||||||||||||||miami||florida|||||||||||||||||||||||||||las vegas|||nevada|	i'd like to find a flight from miami florida to las vegas nevada that would arrive before 4 pm on sunday
atis_flight||||||||||||||||||||lowest price||||||||||||||||||||||||||dallas|||||||||||||||||||||||||||||baltimore||||	show me the lowest price from dallas to baltimore
atis_flight||||||||||||||||||||cheapest||||||fifteenth|july|||||||||||||||||||denver||||||||||||||||||one way|||||||||||pittsburgh||||	i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth
atis_quantity||||||||||||||||||||||||||eighteenth|august|||||||||||||||||||san francisco|||||||||||||||||||||||||||||philadelphia||||	how many flights are there between san francisco and philadelphia on august eighteenth
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||||||||oakland||california|||||||||||||||||||||||||||philadelphia||||	please list all available flights from oakland california to philadelphia on wednesday
atis_airfare||||||||||||||||||first class||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||san francisco||||	how much is a first class ticket from baltimore to san francisco
atis_flight|||||||||||||||||||||||||sunday|||||||||||||||||nonstop||||memphis|||||||||||||||||||||||||||||las vegas||||	list all flights from new york to las vegas that fly nonstop on sunday and list flights from memphis to las vegas that fly nonstop on sunday
atis_flight||||||||||||||||||||||||||||||||||||||||latest||||||las vegas|||||||||||||||||||||||||||||denver||||	show me the latest flight from las vegas to denver
atis_flight|||||||||||||||||||||||||wednesday|||||||||4 pm|after|||||||||||atlanta|||||||||||||||||||||||||||||washington||dc||	i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday
atis_flight||||||||||||||||||||||||next|wednesday|||||||||||||||||||||kansas city|||||||||||the following day||||||||||||||||||chicago||||	i need to fly from kansas city to chicago leaving next wednesday and returning the following day
atis_flight|||||||||||||||||||||||||thursday|||||||||||||||||||||st. petersburg|||||||||||||||||||||||||||||miami||||	i need a flight from st. petersburg to miami for thursday
atis_flight||||||||||||||||||||cheapest||||||||||||||||||||||||||miami||florida||||||||||||||||one way|||||||||||charlotte|||north carolina|	list the cheapest one way flight from miami florida to charlotte north carolina
atis_flight|||us air||||||||||||||||||||||wednesday|||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||atlanta||||	are there any flights on us air from pittsburgh to atlanta on wednesday
atis_flight||||||||||||||||||||least expensive||||||||||||||||||||||||||atlanta|||||||||||||||||||||||||||||boston||||	what is the least expensive flight from atlanta to boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||||orlando|||||||||||||||||||||||||||||kansas city||||	what are the flights from orlando to kansas city
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||dallas||||	show me the flights from baltimore to dallas
atis_flight||||||||||||||||||||||||||||||||||||||||first||||||boston|||||||||||||||||||||||||||||philadelphia||||	show first flight from boston to philadelphia
atis_flight|||||||||||||||||||||||||wednesday|||||||morning||||||||earliest||||||atlanta|||||||||||||||||||||||||||||philadelphia||||	i would like the earliest morning flight from atlanta to philadelphia on wednesday morning
atis_aircraft||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	list types of aircraft that fly between boston and san francisco
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	i want to fly from boston to san francisco
atis_flight|||||||||||||||||||||||||thursday|||||||||||||||first||||||pittsburgh|||||||||||||||||||||||||||||atlanta||||	first flights from pittsburgh to atlanta on a thursday
atis_flight|||||||||||||||||||||||||friday|||||||night||||||||||||||st. paul|||||||||||||||||||||||||||||kansas city||||	please list the friday night flights from st. paul to kansas city
atis_capacity||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||baltimore||||	what are the seating capacities of planes between pittsburgh and baltimore
atis_flight|||||||||||||||7 pm|around|||||||||wednesday|||||||||||||||||||||kansas city|||||||||||||||||||||||||||||chicago||||	i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm
atis_ground_service|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||boston||||	information on ground transportation from airport to downtown boston
atis_flight||||||||||||||||||||||||||||||||||5 pm|after|||||||||||newark|||||||||||||||||||||||||||||boston||||	what flights go from newark to boston after 5 pm
atis_flight||||||||||||||||||||||||next|tuesday|||||||||6 o'clock|after|||||||||||boston|||||||||||||||||||||||||||||pittsburgh||||	what flights go from boston to pittsburgh after 6 o'clock next tuesday
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||baltimore||||	i want to fly from boston to baltimore
atis_flight|||american||||||||||||1145 am|before||||||||||||||||||||||||||||||philadelphia|||||||||||||||||||||||||||||dallas||||	i'd like flights on american from philadelphia to dallas arriving before 1145 am
atis_flight|||united airlines|||||fourth|july|||||||||||||||||||||||||||||||earliest||||||denver|||||||||||||||||||||||||||||baltimore||||	what is the earliest united airlines flight flying from denver to baltimore and arriving on july fourth
atis_flight||||||||||||||||||||||||||||||||||||economy||||||||||atlanta||||||||||||||||||one way|||||||||||oakland||||	what flights are available from atlanta to oakland with one way economy fares
atis_aircraft|||united||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what planes does united use
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||las vegas||||	show me the flights from denver to las vegas
atis_flight||||||||||||||||||||||||||||||||||||||||||||||san jose|||||||||||||||||||||||||||||houston||||	list the flights between san jose and houston
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||boston|||||||||||||||||||||||||||||dallas||||	find me flights that are nonstop between boston and dallas
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||boston||||||||||||||||||one way|||||||||||oakland||||	find the cheapest one way fare from boston to oakland
atis_flight||||||||||||||||||||||||||||tomorrow||||||||||||||||||san diego|||||||||||||||||||||||||||||toronto||||	i'd like a flight tomorrow from san diego to toronto
atis_flight|||america west||||||||||||||||||||||saturday|twenty two|may|||||||||||||||||||kansas city|||||||||||||||||||||||||||||burbank||||	what are the flights from kansas city to burbank on saturday may twenty two on america west
atis_flight||||||||||||||||||||||||||||||||||||||||||||||philadelphia|||||||||||||||||||||||||||||baltimore||||	show me the flights from philadelphia to baltimore
atis_flight||||||||||||||||||||||||||||||||||||||||early||||||san francisco|||||||||||||||||||||||||||||pittsburgh||||	what are the early weekday flights from san francisco to pittsburgh
atis_flight||||||||||||||||||||||||||||||||||||||||||||||indianapolis|||||||||||||||||||||||||||||seattle|||washington|	flights from indianapolis to seattle washington
atis_flight|||||||||||||||||||||||||thursday|||||||morning||||||||||||||atlanta|||||||||||||||||||||||||||||washington||dc||	flights from atlanta to washington dc on thursday morning
atis_flight||||||||||||||||||||||||||||||||||||||||||||||phoenix|||||||||||||||||||||||||||||las vegas||||	flights from phoenix to las vegas
atis_flight|||||||||||||||||||||||||saturday|||||||||||||||||||||denver|||||||||||||||||||||||||||||philadelphia||||	now show me the flights from denver to philadelphia on a saturday
atis_airfare||||||||||||||||||||||||next|sunday|||||||||||||||||||||philadelphia||||||||||||||||||||||||||||denver airport|||||	please give me the prices for all flights from philadelphia to denver airport next sunday
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||boston||||	show me the flights from baltimore to boston
atis_flight|||eastern|||||||||||||||||||||||||||||||555|||||||825|||||atlanta|||||||||||||||||||||||||||||denver||||	on eastern flight 825 flying from atlanta to denver can you tell me what type of aircraft is used on a flight when it leaves at 555
atis_flight||||||||||||||||||||||||||||tomorrow||||||||||||||||||burbank|||||||||||||||||||||||||||||milwaukee||||	what flights from burbank to milwaukee leave burbank tomorrow
atis_airline||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	show all airlines flying from pittsburgh to san francisco
atis_ground_service|||||milwaukee airport||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	is there ground transportation from the milwaukee airport to the downtown area
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||atlanta|||||||||||||||||||||||||||||philadelphia||||	i want to fly from atlanta to philadelphia nonstop
atis_flight||||||||||||||||||||cheapest|||||friday|||||||||||||||||||||washington|||||||||||||||||||||||||||||san francisco||||	what is the cheapest flight from washington to san francisco on friday
atis_flight_time|||delta|||||||||||||||||||||||fifteenth|august||||||||||||||||schedule||||||||||||||||||||||||||||||dfw||||||	could you give me the schedule of flights for american and delta to dfw on august fifteenth
atis_airfare||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||philadelphia||||	what is the cost for these flights from baltimore to philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||||||philadelphia||||||||||||||||||||||dallas|||||||san francisco||||	i want to travel from philadelphia to san francisco with a stopover in dallas
atis_flight||||||||||||||||||||||||||||||||||7 pm|after|||||||||||dallas fort worth||||||||or|||||||||||||||||||||oakland||||	show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||dallas||||	show me all flights from pittsburgh to dallas
atis_flight||||||||||||||||||||||||||||||||afternoon||4|after|||||||||||dallas|||||||||||||||||||||||||||||san francisco||||	dallas to san francisco leaving after 4 in the afternoon please
atis_flight|||delta airline|||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||san francisco||||	i'm trying to make a connection between denver and san francisco does delta airline fly between those two
atis_flight||||||||||||||||||||||||||||||||||3 pm|around|||||||||||charlotte|||||||||||||||||||||||||||||minneapolis||||	is there a flight around 3 pm from charlotte to minneapolis
atis_flight||||||||||||||||||||||||||||||||||||||||||||||long beach|||||||||||||||||||||||||||||nashville||||	flights from long beach to nashville
atis_flight||||||||||||||||||||cheapest||||||||||||||||||||||||||long beach|||||||||||||||||||||||||||||memphis||||	what is the cheapest flight from long beach to memphis
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||lunch||||||||||||||||||||||||denver||||	show me all the flights from boston to denver that serve lunch
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||latest||||||newark|||||||||||||||||||||||||||||los angeles||||	what is the latest flight leaving newark for los angeles wednesday
atis_flight|||||||saturday||||||||4 pm|before||||||||||||||||||||||||||||||philadelphia|||||||||||||||||||||||||||||dallas||||	flight from philadelphia to dallas arriving before 4 pm on saturday
atis_abbreviation||||||||||||||||||||||||||||||||||||||f|||||||||||||||||||||||||||||||||||||||||	what is fare code f
atis_quantity||||||||||||||||||||||||||||||||||||economy class|||||||||||||||||||||||||||||||||||||||||||	how many fare codes belong to economy class
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||baltimore||||||||||||||||||round trip|||||||||||dallas||||	show me the cheapest round trip fare from baltimore to dallas
atis_flight|||northwest|||||||||||||||||||||||||||||||noon|before|||||||||||||||||||||||||||||||||denver|||||||||||	which northwest flights stop in denver before noon
atis_airfare||||||||||||||||||first class||most expensive||||||||||||||||||||||||||atlanta|||||||||||||||||||||||||||||dallas||||	what are the most expensive first class tickets between atlanta and dallas
atis_flight|||continental|||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||philadelphia||||	fly from denver to philadelphia on continental
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||new york city|||||||||||||||||||||||||||||las vegas||||	give me nonstop flights from new york city to las vegas
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||pittsburgh||||||||||||||||||one way|||||||||||denver||||	what is the cheapest fare one way between pittsburgh and denver
atis_flight|||continental airlines||||||||||||||||||||||||||||||||||||daily|||||||oakland|||||||||||||||||||||||||||||boston||||	list daily flights from oakland to boston using continental airlines
atis_flight||||||||||||||||||||||||||||||||||||||||earliest||||bwi||||||||||||||||||||||||||||||logan|boston||||	what is the earliest flight that i can get from bwi to boston logan
atis_flight|||northwest airline|||||||||||||||||||||||||||||||noon|before|||||||||||denver|||||||||||||||||||||||||||||||||	what northwest airline flights leave denver before noon
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||denver|||||||||||||||||||||||||||||washington||dc||	list the nonstop flights from denver to washington dc
atis_flight|||||||||||||afternoon||5 pm|vicinity||||||||||||||||||||||||||nonstop||||pittsburgh|||||||||||||||||||||||||||||philadelphia||||	i would like a nonstop flight between pittsburgh and philadelphia leaving in the afternoon and arriving in the vicinity of 5 pm
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||baltimore||||	show me the flights from pittsburgh to baltimore
atis_meal|||eastern||||||||||||||||||||||||||||||||||||||210|||||atlanta|||meal||||||||||||||||||||||||bwi||||||	do i get a meal on the atlanta to bwi flight eastern 210
atis_flight|||||||||||||||||||connecting|||||||||||||||||||||||||||atlanta|||||||||||||||||||||||||||||denver||||	is there an atlanta flight to denver connecting
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||denver||||||||||||||||||one way|||||||||||pittsburgh||||	what is the cheapest one way ticket from denver to pittsburgh
atis_flight|||||||||||||||||||||||||||||||early|morning||||||||||||||boston|||||||||||||||||||||||||||||washington||||	i want to go between boston and washington early in the morning
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	what are the flights from boston to san francisco
atis_flight||||||||||||||||||||||||||||||||||||||||last||||||pittsburgh|||||||||||||||||||||||||||||oakland||||	what's the last flight leaving from pittsburgh to oakland
atis_flight||||||||||||||||||first class||||||||||||||||||||||||||||new york||||||||||||||||||round trip|||||||||||miami||||	all round trip flights between new york and miami that are first class
atis_flight|||||||||||||||||||||||||thursdays|||||||||||||||||||||boston|||||||||||||||||||||||||||||pittsburgh||||	show me the flights from boston to pittsburgh on wednesdays and thursdays
atis_flight||||||||||||||||||||||||||first|january||1992|||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	what are the flights on january first 1992 from boston to san francisco
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||pittsburgh||||	i'd like to have flight from denver to pittsburgh
atis_flight||||||||||||||||||||||||||||||||||||||||||||||oakland|||||||||||||||||||||||||||||denver||||	show me all flights arriving to denver from oakland
atis_flight|||||||||||||||||||||||||sunday|||||||morning||||||||||||||milwaukee|||||||||||||||||||||||||||||st. louis||||	give me the flights from milwaukee to st. louis leaving sunday morning
atis_flight||||||||||||||||||||||||||seventh|july|||||morning||||||||||||||atlanta|||||||||||||||||||||||||||||boston||||	yes what flights will be used on july seventh in the morning from atlanta to boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||||new york||||||||||||||||||||||milwaukee|||||||los angeles||||	show me the flights from new york to los angeles with stop in milwaukee
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	show me flights from pittsburgh to san francisco
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||houston||||||||||||||||||round trip|||||||||||las vegas||||	round trip houston to las vegas nonstop
atis_flight||||||||||||||||||||||||||||||||||||||||earliest||||||ontario|||||||||||||||||||||||||||||memphis||||	what is the earliest flight from ontario to memphis
atis_airfare||||||||||||||||||||lowest||||||||||||||||||||||||||dallas||||||||||||||||||round trip|||||||||||atlanta||||	what's the lowest round trip fare from dallas to atlanta
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||||||||denver|||||||||||||||||||||||||||||philadelphia||||	what flights are available from denver to philadelphia on wednesday
atis_airline|||||||||||||||||||||||||monday|||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday
atis_flight||||||||||||||||||||||||||||tomorrow||||||||||||||||||indianapolis|||||||||||||||||||||||||||||san diego||||	please show me all the flights from indianapolis to san diego tomorrow
atis_flight|||us air||||||||||||||||||||||thursday||||||||||||||||1039|||||denver|||||||||||||||||||||||||||||pittsburgh||||	all flights and fares from denver to pittsburgh on us air number 1039 on a thursday
atis_airfare|||us air||||||||||||||||||||||thursday||||||||||||||||1039|||||denver|||||||||||||||||||||||||||||pittsburgh||||	all flights and fares from denver to pittsburgh on us air number 1039 on a thursday
atis_flight||||||||||||||||||||least expensive||||||||||||||||||||||||||dallas|||||||||||||||||||||||||||||baltimore||||	list least expensive flight from dallas to baltimore
atis_flight|||||||||||||||||||||||||thursday|||||||evening||||||||||||||pittsburgh|||||||||||||||||||||||||||||los angeles||||	give me the flights from pittsburgh to los angeles thursday evening
atis_airfare||||||||||||||||||first class|||||||friday|||||||||||||||||||||washington|||||||||||||||||||||||||||||san francisco||||	how much is a first class ticket from washington to san francisco leaving on friday
atis_airfare|||us air|||||||||||||||first class||least expensive||||||||||||||||||||||||||cleveland||||||||||||||||||round trip|||||||||||miami||||	give me the least expensive first class round trip ticket on us air from cleveland to miami
atis_flight||||||||||||||||||||||||||||||||||||||||||||||houston|||||||||||||||||||||||||||||seattle||||	okay i need to get a flight from houston to seattle
atis_flight|||southwest||||||||||||||||||||||saturday|twenty two|may|||||||||||||||||||kansas city|||||||||||||||||||||||||||||burbank||||	what are the flights from kansas city to burbank on saturday may twenty two on southwest
atis_flight_time|||||||||||||||||||||||||||||||||||||||||||flight times|||newark|||||||||||||||||||||||||||||boston||||	please list the flight times from newark to boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||washington||||	all flights from boston to washington
atis_airfare||||||||||||||||||||less|||||||||||||||||400 dollars|||||||||dallas|||||||||||||||||||||||||||||baltimore||||	show me fares less than 400 dollars for flights from dallas to baltimore
atis_flight|||american airlines|||||||||||||||first class||||||next|tuesday||||||||||||||||||||||||||||||||||||||||||||||||||san francisco||||	a first class flight to san francisco on american airlines tuesday next week
atis_flight||||||||||||||||||||||||||fifteenth|september|||||||||||||||||||san francisco|||||||||||||||||||||||||||||philadelphia||||	show all flights between san francisco and philadelphia for september fifteenth
atis_flight|||american airlines|||||||||||||||||||||||||||||||||||||earliest||||||philadelphia|||||||||||||||||||||||||||||dallas||||	what is the earliest american airlines flight leaving philadelphia for dallas
atis_flight|||||||||||||||||||||||||thursday|||||||||||||||||||||atlanta|||||||||||||||||||||||||||||washington||dc||	i want all flights from atlanta to washington dc on thursday
atis_flight||||||||||||||||||||||||||||||||||||||||earliest||||||boston|||||||||||||||||||||||||||||philadelphia||||	what is the earliest flight from boston to philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||atlanta||||	show me the flights from baltimore to atlanta
atis_flight|||||||||||||||||||||||||||||||||||||||||||schedule|||washington||||||||||||||||||||||dallas|||||||san francisco||||	i need to fly from washington to san francisco but i'd like to stop over at dallas can you tell me a schedule of flights that will do that
atis_flight|||american||||||||||||||||||||||||||||||||||||||number|||||boston|||||||||||||||||||||||||||||oakland||||	i would like to know if i fly on american flight number 813 from boston to oakland if i will stop enroute at another city
atis_ground_service|||||atlanta airport||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||airport limousine	is there an airport limousine at the atlanta airport
atis_flight||||||||||||||||||||||||||||||||morning||||||||||||||kansas city|||||||||||||||||||||||||||||atlanta||||	please list the morning flights from kansas city to atlanta
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||baltimore||||	from denver to baltimore
atis_flight||||||||||||||||||||cheapest||||||||||||||||||||||||||denver||||||||||||||||||one way|||||||||||pittsburgh||||	what's the cheapest one way flight from denver to pittsburgh
atis_flight|||||||||||||||||||||||||wednesday|||||||morning||||||||||||||milwaukee||||||||||||||||||one way|||||||||||orlando||||	show me one way flights from milwaukee to orlando leaving on wednesday morning
atis_flight||twa|continental||||||||||||||||||||||wednesday|twelfth|may|||||||||||||||||||cleveland||||||||or|||||||||||||||||||||indianapolis||||	what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental
atis_quantity|||continental|||||||||||||||first class|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	how many cities are served by continental with first class flights
atis_flight|||eastern|||||||||||||||||||||||||||||||555|||||||825|||||atlanta|||||||||||||||||||||||||||||denver||||	eastern flight 825 from atlanta to denver leaving at 555 what type of aircraft is used on that flight
atis_flight|||||||||||||||||||||||||||||||||||||||||||||love field||||||||||||||||||||||||||||||||||	show me the flights leaving from love field
atis_aircraft||||||||||||||||||||||||||||||||||||||||||||||||||||smallest|||||||||||||||||||||||||||	what's the next smallest plane after a turboprop
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||pittsburgh||||	give me the flights from baltimore to pittsburgh
atis_flight|||american airline|||||||||||||||||||||||||||||morning|||||||||||times of flight|||washington|||||||||||||||||||||||||||||philadelphia||||	information on american airline flights from washington to philadelphia early morning times of flight
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||philadelphia||||	show me flights from baltimore to philadelphia
atis_flight|||us air|||||||||||||||||||||||||||||||420||||||||||||baltimore|||||||||||||||||||||||||||||san francisco||||	on the flight from baltimore to san francisco on us air leaving at 420 what type of aircraft is used
atis_flight||||||||||||||||||||||||||||||||||||||||earliest||||||boston|||meal||||||||||||||||||||||||||san francisco||||	i'd like the earliest flight information from boston to san francisco with a meal
atis_airline||||||||||||||||||first class||||||||||today|||||||||||||||||||||||||||||||||||||||||||||||||||	which airlines have first class flights today
atis_ground_service|||||||||||||||||pittsburgh||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	show me ground transportation information for pittsburgh
atis_aircraft|||northwest airlines|||||||||||||||||||||||||||||||9 am|around|||||||||||detroit|||||||||||||||||||||||||||||st. petersburg||||	i want to fly from detroit to st. petersburg on northwest airlines and leave around 9 am tell me what aircraft are used by this flight and tell me the flight number
atis_flight|||northwest airlines|||||||||||||||||||||||||||||||9 am|around|||||||||||detroit|||||||||||||||||||||||||||||st. petersburg||||	i want to fly from detroit to st. petersburg on northwest airlines and leave around 9 am tell me what aircraft are used by this flight and tell me the flight number
atis_flight_no|||northwest airlines|||||||||||||||||||||||||||||||9 am|around|||||||||||detroit|||||||||||||||||||||||||||||st. petersburg||||	i want to fly from detroit to st. petersburg on northwest airlines and leave around 9 am tell me what aircraft are used by this flight and tell me the flight number
atis_flight|||||||||||||||||||||||||sunday|||||||||||||||||||||miami|||||||||||||||||||||||||||||new york||||	show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||philadelphia||||	information on flights from pittsburgh to philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||one stop||||philadelphia||||||||||||||||||||||dallas|||||||san francisco||||	show me all flights from philadelphia to san francisco with one stop in dallas
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||||||||denver|||||||||||||||||||||||||||||||dc||	show me flights from denver to dc on wednesday
atis_flight||||||||||||||||||||||||||||||||||||||||||||||orlando||||||||||||||||||round trip|||||||||||minneapolis||||	can you list all round trip flights from orlando to kansas city and then to minneapolis
atis_flight|||||||||||||||||||||||||||||||||||||||||||||love field||||||||||||||||||||||||||||||||||	show me the flights from love field
atis_flight|||||||thursday||||||morning|||||||||||||||||||||||||||||nonstop||||indianapolis|||||||||||||||||||||||||||||toronto||||	i want a nonstop flight from indianapolis to toronto that leaves thursday morning
atis_flight|||||||||||1 o'clock|||12||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||oakland||||	show flights from denver to oakland arriving between 12 and 1 o'clock
atis_flight|||||||saturday|twenty two|may|||||||||||||||||||||||||||||||||nonstop||||kansas city|||||||||||||||||||||||||||||burbank||||	what are the nonstop flights from kansas city to burbank arriving on saturday may twenty two
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||san francisco||||||||||||||||||round trip|||||||||||salt lake city||||	show me the cheapest round trip fares from san francisco to salt lake city
atis_flight|||||||||||||||||||||||||tuesday|||||||||||||||||||||san francisco|||||||||||||||||||||||||||||pittsburgh||||	also show me flights from san francisco to pittsburgh on tuesday
atis_airfare||||||||||||||||||||cheapest|||||wednesday|twenty first|august|||||||||||||||||||san francisco||||||||||||||||||one way|||||||||||boston||||	what is the cheapest one way fare from san francisco to boston on wednesday august twenty first
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||san francisco|||||||||||||||||||||||||||||new york||||	show me all flights from san francisco to new york nonstop
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||san francisco||||	we're going from denver to san francisco
atis_flight||||||||||||||||||||||||||||||||||||||||||one stop||||miami||||||||||||||||||||||denver|||||||san diego||||	show me the flights from miami to san diego with one stop in denver
atis_flight|||||||||||||||||||connecting|||||||||||||||||||||||nonstop||||seattle||||||||or|||||||||||||||||||||boston||||	nonstop or connecting flights from seattle to boston
atis_flight|||||||||||||||||||||||||tuesday|||||||||||||||||||||denver|||||||||||||||||||||||||||||boston||||	show me flights from denver to boston on tuesday
atis_aircraft||||||||||||||||||||||||||||||||||||||||||||||pittsburgh||||||smallest|||||||||||||||||||||||baltimore||||	what is the smallest aircraft available to fly on from pittsburgh to baltimore
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||||dc||	show me flights from pittsburgh to dc
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||||||||phoenix|||||||||||||||||||||||||||||milwaukee||||	show me all flights from phoenix to milwaukee on wednesday
atis_flight|||||||||||||||||||||||||saturday|twenty two|may|||||||||||||||||||las vegas|||||||||||||||||||||||||||||burbank||||	what are the flights from las vegas to burbank on saturday may twenty two
atis_flight||||||||||||||||||||||||||||||||||||||||first||||||boston|||||||||||||||||||||||||||||san francisco||||	what's the first flight from boston to san francisco
atis_flight|||||||||||||||||||||||||tuesday|||||||||||||||||||||new york||||||||||||sunday|||||||||||||||||miami||||	show me all flights from new york to miami leaving on a tuesday and returning on sunday
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||boston|||||||||||||||||||||||||||||san francisco||||	please list all flights between boston and san francisco nonstop
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||westchester county||||	show me the flights from denver to westchester county
atis_capacity|||united airlines||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what is the seating capacity of the various airplanes that united airlines uses
atis_flight||||||||||||||||||||||||||||||||||||||||||||||westchester county|||||||||||||||||||||||||||||cincinnati||||	show me the flights from westchester county to cincinnati
atis_airfare||||||||||||||||||||least expensive||||||||||||||||||||||||||boston||||||||||||||||||one way|||||||||||pittsburgh||||	what is the least expensive one way fare from boston to pittsburgh
atis_airline||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	what airlines fly from boston to san francisco
atis_abbreviation||||||||||||||||||||||||||||||||||||||yn|||||||||||||||||||||||||||||||||||||||||	what does code yn mean
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||san francisco||||	what flights do you have from baltimore to san francisco
atis_ground_service|||||||||||||||||||||||||||||||||||||||||||||atlanta airport||||||||||||||||||||||||||||||atlanta||||	is there transportation from the atlanta airport to downtown atlanta
